0,21571837432478524082436233814407672755376377584210593238519879208822151064484514+85149249201060671822815237733813031293011342558269008006478662394364916162869759,106721086633539195905251471548220704048387720142479601244998541603187067227354273
1,38184180127465620177952319972386732182046575295179268889680268040428458558677439+76178675916454694488961863538674895086034224484364835863565430585061132655774792,114362856043920314666914183511061627268080799779544104753245698625489591214452231
2,70687341844613908282867227857184452769238368318632431588916205187945929189336806+49940043071125003163749815451195756629598995608201717364446064222901588132708960,120627384915738911446617043308380209398837363926834148953362269410847517322045766
3,97392967071242492140592153958492538765488321053215015255346355371945922025083840+92147863149561065884520473607447102825077114722113134874749227363963363629569847,189540830220803558025112627565939641590565435775328150130095582735909285654653687
4,61008647575908307702033885182897613973955139331500105544989830752947287565096494+99640744213116531145062752072274620289955164463409077057802354400555253036354163,160649391789024838847096637255172234263910303794909182602792185153502540601450657
5,70971121363585984393562562394817710152394753568224149013825919483738685010739798+87160431576678677323678090129380185901472458793398669849085420426498134334166304,158131552940264661717240652524197896053867212361622818862911339910236819344906102
6,75767324703351817215830749486975319470187420506041385267127948640643120842484485+59265965926897308505668104660395425924623642832637201080806639050980340761533152,135033290630249125721498854147370745394811063338678586347934587691623461604017637
7,40379901363805245640669575154177678194846915655558677282186740278542758744969185+54833292233778088111539730624955727402692534039400829022118485987345063214350778,95213193597583333752209305779133405597539449694959506304305226265887821959319963
8,22526067843561690013596363761491514952135636731915027106741194905591371379230117+80372893551156022810439186454123865652130794913293174481206057599183693916877785,102898961394717712824035550215615380604266431645208201587947252504775065296107902
9,75346373983840677954076972263661438985296547951422154078970188585687281250465151+19435082973856362808600554360176770490415959814176284968032675606052861791202568,94781456957697040762677526623838209475712507765598439047002864191740143041667719
10,19710047618515755293061078851395830105997586412182587897759758385831429533591676+43161046839450708748756506252260311594371660205494089591672155789795100950453731,62871094457966464041817585103656141700369246617676677489431914175626530484045407
11,34387788702510162245841461553479017934258694262141818428962960807255848374966659+51146711558976423681970813116875334102931237615572511167736691473253521042048351,85534500261486585927812274670354352037189931877714329596699652280509369417015010
12,74132035370052018440445915888462745133440922716335999907936226264907765796003082+37475363855144281309766868292955434905624865297400544013901887362133272410336872,111607399225196299750212784181418180039065788013736543921838113627041038206339954
13,23965772300775545655603743427361811263931390661352901999803564744751573930168409+16212691273124009927397344237799029143425462953438602195927929455793882891489814,40178463573899555583001087665160840407356853614791504195731494200545456821658223
14,68910032647466147772793620948035633359348705863164854044419807903980531832819227+14419237015525929336697276207908799741468008984316147076409002814207687852253288,83329269662992077109490897155944433100816714847481001120828810718188219685072515
15,24264113217213030028931646278044702592297809248880778314293744615820085692093749+72959432017399888134337826116422882683296947284401159070757073679912935345569153,97223545234612918163269472394467585275594756533281937385050818295733021037662902
16,31751236839562920029484648600046261218636916210085644427370602324197222798673166+25999920292379377049758272535530539841795870306914258532411843212335749873374055,57751157131942297079242921135576801060432786516999902959782445536532972672047221
17,59985290688748816761248118448459797203511660312299226108679480915596378745143301+24800074050014784204231043013583862404944184849069365515412182936542625214466666,84785364738763600965479161462043659608455845161368591624091663852139003959609967
18,24200430762329099738984603493364867180023060163081891380518304037403559979843016+36434523008392886141239744571816357156321846555468775113536975143037149873025424,60634953770721985880224348065181224336344906718550666494055279180440709852868440
19,43481852072997278452656362229525996127643792029104128361610239837374634831934834+86684670084911209535662531097628808805758003304385608197759251613693996853565962,130166522157908487988318893327154804933401795333489736559369491451068631685500796
20,74317687546678900596781829944024049311461959116750398811516688900205353789964749+17791339086118334819747999993386627795055453280926356025961685456609387699042551,92109026632797235416529829937410677106517412397676754837478374356814741489007300
21,83663532589057665550588368712218079598170939653849261776371454847173284512552849+37163557042822835176855897996650361273162525016297470049590847031477368062876557,120827089631880500727444266708868440871333464670146731825962301878650652575429406
22,23140028085712595325831451580538819772943357429187565428733800856063444873792531+89471516595503887219803390038194430008611424999325950359923692193659806227431699,112611544681216482545634841618733249781554782428513515788657493049723251101224230
23,75822063479266891796878930995390282628498036614412169569368257007176306836746108+41000228373171510682622645126849097274610951940762486358644358503408868461387228,116822291852438402479501576122239379903108988555174655928012615510585175298133336
24,64152142862173767342720326818041192418776640464190603622892737426473142466658293+23709710480828554888411426797842371430535540494373474473815448551361588492164310,87861853343002322231131753615883563849312180958564078096708185977834730958822603
25,19956932261097005913668745640855066963764176258364356810453143166790750991477152+78822282553582815924571759874361582267300155998834349111545576005498229917143025,98779214814679821838240505515216649231064332257198705921998719172288980908620177
26,18861892455351704375221217173521348841348102278935245531610069276116988480895759+61523277958817018647277428725615971630356208196429859829648576208488057202672699,80385170414168723022498645899137320471704310475365105361258645484605045683568458
27,29717324598474656887789560055443804140661909833006531436360979873833862018399616+68341720479995179392458234602004238532614342505213972521591843704384716079082631,98059045078469836280247794657448042673276252338220503957952823578218578097482247
28,75457052595818253950333813643431870967963429069848704161854549306095069784874758+31709895849487883199472757551349804634091175199849340025116165824223927331196224,107166948445306137149806571194781675602054604269698044186970715130318997116070982
29,81791786741414972519338713629642094404209766785223925925232175243312003065067401+45626559168726666180996630983600934338720474840760844281894362916547592558353529,127418345910141638700335344613243028742930241625984770207126538159859595623420930
30,87526061189677464521457678855572928477958037366596813948551999256369047822036713+51841357862598004975378536677241505663291961632464565103571895856761560395009195,139367419052275469496836215532814434141249998999061379052123895113130608217045908
31,74115935047342614348684768156316610964673826228284826492066141567558421317110176+80241952082137135092032717677177843838466474970598866663435950236124514003875278,154357887129479749440717485833494454803140301198883693155502091803682935320985454
32,94863490597697212881667283361818897047361686589517510727938883374987815519019147+42709107760288880492733508059993665757209243847520099559873466470797158852200584,137572598357986093374400791421812562804570930437037610287812349845784974371219731
33,15398434398022806717941188568499012491272487151218881340796238108191464316121519+94422846933104914550706128039911047096991482434291244275561060488362252795278257,109821281331127721268647316608410059588263969585510125616357298596553717111399776
34,96861626380986332333511830626758535489901310535693991862949796472344517701613175+29405580465150372076676246560994951532271485805561057148995907918012274526254656,126267206846136704410188077187753487022172796341255049011945704390356792227867831
35,35784999867791028364348339397320939228150893948217931314795615212528670096539252+38503215793368571246769076715711272493110473814763238508062909169318520426514721,74288215661159599611117416113032211721261367762981169822858524381847190523053973
36,70573165375683443525428150781801783998776809390728413373933417137628532310730507+83861328819789642914060949427094048709090541910836744226941674026759455591686139,154434494195473086439489100208895832707867351301565157600875091164387987902416646
37,74673625151170472944739934700552083967630373725524063764402997204444000938276052+86689969001506235790362602651806789424997439182955956036905274329310427300218243,161363594152676708735102537352358873392627812908480019801308271533754428238494295
38,45494524489996010649075044733126137383752944782520743111966829311072345189554408+81953945529714562060879834076427399461341846301619933507362570080736014835307288,127448470019710572709954878809553536845094791084140676619329399391808360024861696
