0,865156808101530340869708296880419104349814557455099831031117238389192882008551152283364752298051355226479285441123126413264585583959129706058964106226198330624056424591015937564710776400221272+691163305346860047674094499063549067667823637360119471211861522363191381427274548730099358681511493600275318504730121212136955594496052893280735152253236415071517719379085382165715807878165607,1556320113448390388543802795943968172017638194815219302242978760752384263435825701013464110979562848826754603945853247625401541178455182599339699258479434745695574143970101319730426584278386879
1,185102729852129642877314493433609509888940451653427173153763769312146116069970807314928909968142257899734234071318369057221422144049332159069990031167585959311561109624805331915912930220696161+817396182862450948772555085686390724793464458385239148530035626340739645766586419868399820455719366056085784404193730319198807352328370996599817017866294511771260321776087905697887623962182754,1002498912714580591649869579120000234682404910038666321683799395652885761836557227183328730423861623955820018475512099376420229496377703155669807049033880471082821431400893237613800554182878915
2,635179179738939651703787848099769461821884688283131889833748468092121051170308338908727343488993293820612652299660007461825730601979471144500916049635444123939762651702702291789742248286103706+852571887398860993427609473485551063669832280734581065440346774408801094099031235911619191403006835470640836140801909342691157673189536216261526984143200768398862237491699656371174773617621351,1487751067137800645131397321585320525491716969017712955274095242500922145269339574820346534892000129291253488440461916804516888275169007360762443033778644892338624889194401948160917021903725057
3,873850452942118372085916441883387053247453897956341257958578107013041215221686011397640842011074382391719567333349088187394135202965021714990141146272676865826429028009404563998737846298834403+863252771224651287927982814089338054440963167206463549360496276254448193235842655637781798539496986046071308074258057581615741320562972060267718079529402440587382067696013033696022004573241719,1737103224166769660013899255972725107688417065162804807319074383267489408457528667035422640550571368437790875407607145769009876523527993775257859225802079306413811095705417597694759850872076122
4,270387410257505250814029447241166764345909613225933355638679417189272638811895946466730409124543275441788328675294362750983336518605465150576317337275320451889308071062932604304385831171895289+620160603862575581421116413211106531142992191668248229533917082626134653082051362757275580420284210318400909545055897578071281113022868486783453817497651285307739776629306045631085209375514087,890548014120080832235145860452273295488901804894181585172596499815407291893947309224005989544827485760189238220350260329054617631628333637359771154772971737197047847692238649935471040547409376
5,578359792526985382897377177248424828801961480218763223112538952185782483609837337984775743872020280744514775131710919887263864261839352570900991764656018321051402968225333364445680592783211926+821136256540994499112770470376033723893024540161459001532903425142551981336124173426654399558879615537365458927200908342970156070827826377803315316066143444448740960193482770953538540650672369,1399496049067979882010147647624458552694986020380222224645442377328334464945961511411430143430899896281880234058911828230234020332667178948704307080722161765500143928418816135399219133433884295
6,348712876725618753122990551058655569658772123917857053433825083366581144799824555982812328569378605080507688457624465104417607755831939387357038856940743159397287789069936452947494281917948322+649980832079784607131697022243117511698267198601368284659046454193374159565753342367919064926765349101584116318004462078636282682161407512785661851873719405749722254683586387375872185943470933,998693708805403360254687573301773081357039322519225338092871537559955304365577898350731393496143954182091804775628927183053890437993346900142700708814462565147010043753522840323366467861419255
7,557668214237340746555164543862437472759980999256313081144393420047368598819958189316367058519768031172938682404350122639614926685633946875606084070821514678569891822292315975563395068903486623+832835810684161512476493977041135348869794466459485883288735104734939453405876488327401570643770224255334334621041227769790777458945841224800299040797251363258824883603382857515763658104681566,1390504024921502259031658520903572821629775465715798964433128524782308052225834677643768629163538255428273017025391350409405704144579788100406383111618766041828716705895698833079158727008168189
8,167181779495327776419168057634649219341965501789649363530244119866199421265775102780364821136898690554866473229090698833854623293181822695157775550451534082970130161598423938655407851577201067+701661505937126013633929346422151684410664282266423309679160609362833213033328934481429763543195952771189183026081369760437369709319314175750227059044654684673147140824912066596011409703619103,868843285432453790053097404056800903752629784056072673209404729229032634299104037261794584680094643326055656255172068594291993002501136870908002609496188767643277302423336005251419261280820170
9,310264710155247151243508396362227017538572938992736190704041720373756627910546066883303940325281299382214447307947001026985926577212982180075999838599135314857308655346791327769336470989762653+922554246197892463055405335083691186656983291790727803469621192160407182048543895236720192730519860497649885383116641401253819341081709189212644900760968255769860219031516201508118743734444349,1232818956353139614298913731445918204195556230783463994173662912534163809959089962120024133055801159879864332691063642428239745918294691369288644739360103570627168874378307529277455214724207002
10,856927669975723390285616802790550859726645590564737571155760856621075634208217106649991316169633819529673506519854703705408418060780957842036532374524854204862681132597475178236508351734121807+282342719667562160868213135350115406573055806925228937303203190231263878249665847941343378396965452403053955548976775468383808510988798230066213022739755247430214426131451620570706393041548727,1139270389643285551153829938140666266299701397489966508458964046852339512457882954591334694566599271932727462068831479173792226571769756072102745397264609452292895558728926798807214744775670534
11,734256602936598804687943839396231016672354973673690310365987048451919256007795970697906527775112343510346456457119281348166609592049768079193308287651966161720685023286466222134922626307672105+847016132406465981901669780635599873796403941815369754135541051476532263516599294608368810927729329473216439058880000034878214640875275865999636970353036162187083523470571027030229079525205927,1581272735343064786589613620031830890468758915489060064501528099928451519524395265306275338702841672983562895515999281383044824232925043945192945258005002323907768546757037249165151705832878032
