0,422280790496165231296086367190882818620803932224566447031117398893849373995146694761903430001705+357700239910309329845961618995261595558287438821633701389781986318621167447782905767782223345497,779981030406474561142047986186144414179091371046200148420899385212470541442929600529685653347202
1,692552000292523896888138388039151144839417102087630047255929675229229844867391228971397158485193+132218927736715416492057630352907287375184074307890665592220551947962504694500835578326103672907,824770928029239313380196018392058432214601176395520712848150227177192349561892064549723262158100
2,986706003262008939858493026208721634498854242815719657499538889744757689530533452715657094736166+583225992552284876099846665788313191069019635515375349618475720980242825846748758147379351559048,1569931995814293815958339691997034825567873878331095007118014610725000515377282210863036446295214
3,456585145470884783100171463470401359573728617464602378897824334503280224391064333628361102573009+464251061627763654067107055774229550538114357075306899887330963428314319920363685215624203243036,920836207098648437167278519244630910111842974539909278785155297931594544311428018843985305816045
4,429205152455549100959111124886007971854679137813232001178160155276022953747575756784197041091176+966979530186469469357048015455090877851513931100073948598231234289673303979952952312382786116151,1396184682642018570316159140341098849706193068913305949776391389565696257727528709096579827207327
5,472705549735797569120407774873494642456671671250290344362844545697824086560050706240702953871899+143324278109122109185542525109314168864632449160886657223704529564784700435675209889307282544573,616029827844919678305950299982808811321304120411177001586549075262608786995725916130010236416472
6,637098642735758289565648452187950495778762600469977352209646081198648574124333269245746259916748+368815747208116899156447006150587096154241499202968871098999276200003004323543446964113532430612,1005914389943875188722095458338537591933004099672946223308645357398651578447876716209859792347360
7,816810910939437028720795616269817653998042415574593002932407667589329763184450119041515669739941+944017191148848000443256877546030270476843365687269156634452367344624462529843667459117340344259,1760828102088285029164052493815847924474885781261862159566860034933954225714293786500633010084200
8,425914825029172798774757789333409801508363593271462037576657029644580495465185247696221216030546+620551243142624097644442955009908099126216085256709715208327065694441763895482944832574187502799,1046466068171796896419200744343317900634579678528171752784984095339022259360668192528795403533345
9,677739486718011783372304654470941142416346956041942818112293650221346891585572720015973733831022+531042636341399857510795678459662184166092575745003062052423332295838738106959131574000983162267,1208782123059411640883100332930603326582439531786945880164716982517185629692531851589974716993289
10,640788759699711003470376769078758091955220922832558223326253529048276501669615783745444624288648+553062023684149507176781037401215917846530992944992039109033549507106559154953020986809531340127,1193850783383860510647157806479974009801751915777550262435287078555383060824568804732254155628775
11,535561662989102974888978878129824113652719693155999028455357865949240519113486491345438739262910+338211928403926861151912018530716013744784553832272174374518379272831079771644367612238503755642,873773591393029836040890896660540127397504246988271202829876245222071598885130858957677243018552
12,889869611647961703439450450514239721188050104036512877587284755333231353093055335424782114715921+307329662718691969082961992843546543871091784915596062125072531908922992765827050136454401791625,1197199274366653672522412443357786265059141888952108939712357287242154345858882385561236516507546
13,506073494083837634673887378020931130579492681109910758657132283094260373539348668521624729875585+913616350902163053298533640914798483582524442936469108999690444961380426631200790215862713883980,1419689844986000687972421018935729614162017124046379867656822728055640800170549458737487443759565
14,590579033773545517253692059615777654374265547893474338923837914483145332719114299035444386336276+827777499252128939333801832409119525859292389723957898895269295031351886819777176144106415752018,1418356533025674456587493892024897180233557937617432237819107209514497219538891475179550802088294
15,676398912086986377290542686907380578073275073353853132447175816716271173391393963461467657712715+241580621584993074263269708132036747366155203676911313729868444998573544759060441051860448996165,917979533671979451553812395039417325439430277030764446177044261714844718150454404513328106708880
16,629211779185819490286624918739769453127788661689341700800103335069208943437871478399986608750856+520668360882625201584938577498336971093091640987325844907280893521886899469167687021885654017040,1149880140068444691871563496238106424220880302676667545707384228591095842907039165421872262767896
17,608770320103918463660339303490804887446674490712187554339315373460786927493562569083814674549767+829496044112220076510666099352006017120216077362830078496645106486402330578565598889163418667134,1438266364216138540171005402842810904566890568075017632835960479947189258072128167972978093216901
18,999328924677186290143569962140128984500453308459167462357181444744491337931973062692827802049049+434062215395104549841055059164833646276508762608961354800273670929121043205712142490941424587088,1433391140072290839984625021304962630776962071068128817157455115673612381137685205183769226636137
19,717495093537340706946799287186490305897777660004601985047216056397786605076499216342377750215211+681755339125509625397063899481607294001487348833831156272024653220950229487240201784134939367483,1399250432662850332343863186668097599899265008838433141319240709618736834563739418126512689582694
