0,[REVIEW_1] Was here for the weekend and wanted somewhere to go get my nails done. Looked at the reviews and I was happy. Very clean and very friendly. The whole place was very nice... I would recommend this place. Will be coming back if I'm here again!!! [REVIEW_2] As an update to my previous review; we had tried the pizza tonight and it was delicious. The   crust is light; thin and tasty. The sauce is sweet and spicy. Mozzarella and provolone is the perfect combination of cheese. Just add those amazing meatballs and you have a wonderful pie! [REVIEW_3] Best Donuts in St. Pete! Highly recommend to all. The customer service is top notch and prices are great as well. My favorite is the double chocolate donut. I think I could eat about 50 of them. [REVIEW_4] Square 1682 is a hotel bar I frequent. I've been there for lunch; brunch; dinner and happy hour. The food is great; the service is excellent; and the space is upscale. There is always a nice group of people that go there. Whether they are staying at the hotel or live or work in the area; you'll always find someone nice to chat with at the bar. The very best thing about the bar is the bartender that works on Mondays. His name is Dan and he is the man! He's my favorite bartender in the city and I've been to a lot of places. He always knows just what I want and remembers my name when I go there. The only reason I go to Square 1682 on Monday's is because Dan is working. If I walk by and he's not on; I keep going. He's that good! Love him and have so many great memories at this fine establishment. [REVIEW_5] I stay at this hotel every time I come to Tarpon Springs. The hotel is nice and quiet. Minutes away from a movie theater; comedy club and tons of restaurants. Comfy beds. Free wifi. The TVs also have hdmi ports; so bring a chromecast; fire stick or game console for added entertainment. My check in was a breeze. Took less than two minutes. Jean checked me in and she was so nice for someone working the night shift at a hotel. The breakfast was great. Hot food every morning. Plenty of hot food every morning. You can eat breakfast in dining area or take it to your room like I did. I highly recommend Hampton Inn! always a great stay... Also the pool is open pretty much year round I think.,5
1,[REVIEW_1] Our son & his wife sent us the heart shaped box of chocolate covered strawberries with a 'Happy Anniversary' balloon for our 50th wedding anniversary this past Saturday. The store called to make sure we were home; the driver wished us a happy anniversary and the strawberries are still delicious and keeping well in the fridge. I would definitely send these to someone else. Well worth the price. [REVIEW_2] All I can really say is WoW.  The flavors were fantastic.  Quattro Formaggi; Crudo and Sea Salt and Rosemary.  The service was great.  The open pizza area was great to watch these guys at their work.  Beer list is awesome.  What else can I say.  Go.  Eat Pizza the way it should have always been. [REVIEW_3] This place is nothing short of astounding.  I went in for my first Brazilian and decided to get a blow-out as well.  These women are incredible in every way; from their work to their personalities. I've never felt more comfortable and relaxed under such intimidating circumstances (THANKS JENNE!).  Oh; and they're both comedians; so be ready to laugh the whole time you're here :)  Can not wait to go back! [REVIEW_4] I would recommend Twisted Twig to everyone - excellent service; very friendly; and create amazing arrangements!  You will not regret working with Jen! I reached out to a few different florist 2 weeks before my wedding. I was frantic my wedding was only 2 weeks away and didn't have a florist; even though it was a small wedding. I got a hold of Jen; who I might say was very responsive.  I got on the phone with Jen and she was so nice and very genuine. We spoke about what I was looking for and I texted her some pictures of inspiration and my dress. She asked me if there were certain flowers I was looking for and my budget. I didn't have any flowers in mind; as long as the colors are what I wanted and told her my budget. She sent me a quote; staying within my budget; noting the flowers she would use for the bouquet; boutonniere; and floral arrangements for the arch I had. It was nice that Jen works with you to stay in your budget yet still get what you want.  On the wedding day; Jen arrived at my hotel door right on time with my beautiful bouquet. The floral arrangements at the site was gorgeous also. Jen really hit the mark on what I wanted for my wedding. She also was very sweet and added some roses on the chairs by the aisle to my surprise; which was not on the quote. That was very special because it pulled the whole ceremony look together and I felt Jen really wanted everything to look perfect for me. [REVIEW_5] So I am going to come clean here up front.  I love this place.  I love the food; the casual atmosphere and the staff is professional and welcoming.   They are adjacent to my hotel every time I come to NOLA so I am here at least once per visit.   I wanted to step outside my comfort zone and try something else today for a late lunch but when I sat at the bar; ordered a glass of wine and was given the menu- I didnt see what I wanted ( I had seen it on the lunch menu).  I wanted oysters; as in welcome to NOLA - oysters.  They would not serve them at the bar so I drank my wine and left.  Here I am back at LUKE for my third meal this week.  And I got those oysters.  I also got a warm welcome; great beer and hello - happy hour!  Thank you John Besh for doing what you do.  #superstar #kingofnola,5
2,[REVIEW_1] Enjoyed my time on the Vista . I already have another cruise scheduled on the Vista again. I am hoping to hit platinum soon. My in laws have their 50th anniversary scheduled on the Vista so I hope to make it a wonderful vacation for them. [REVIEW_2] Please u restaurant was our first meal when arriving from Florida.shelly was so sweet.we will come back many times during our stay.thanks again shelly! [REVIEW_3] These guys get hospitality! I had a chance to chat with the owners while I was there and Scott and Taylor really get it! Great food; great service; great people; all at a great price! I will be back! [REVIEW_4] We had already spend a long while walking around through the parade and wanted to kill time before we got oysters. We were waiting for the line to die down at two other places but came across Creole House on the way to French quarter. The line was short and it was only a 20 minute wait. I am an oyster fiend. Living in NYC I got oysters every other night enjoying 2-3 dozens by myself. Thinking the oysters would be delicious ; I ordered 2 dozens and so did my sister. We also shared a cup of gumbo. My sisters friend had a shrimp po boy with fries. After half a dozen oysters I started to feel nauseous. I didn't want to waste any oysters so I suffered though the first dozen. My sister has a strong stomach and finish 1.5 dozen. I couldn't eat anymore. The gumbo was terrible. It had no flavor; it was so tiny for 7 dollars(we had way better gumbo at another place the day after for way less). We had a taste of the po boy as well. It was just ok. My sisters friend didn't finish it either. The fries came fresh out the freezer I'm sure. Dry and scrawny little things. Should've just gone to French quarter and ate at one of the other places. Probably would've been better since the lines were longer. Would've been worth the wait. What a waste of money. And stomach space. [REVIEW_5] Have become a regular and love it! Favorite flavor flavor are Mango and Thai Snow smoothie.,4
3,"[REVIEW_1] Pretty good food; if you like food poisoning.  Had beef wraps last night. Pretty tasty. A little fatty. Have had diarrhea all day; and others who ate the food with had to skip class because they couldn't leave the bathroom.  When I came in to tell the manager; the staff working the cash register seemed uninterested and said they would relay the message to the manager; and then returned to using their cell phone.   A quick search on the Environmental Health Services website shows reports in the last 3 years include the following MAJOR VIOLATIONS:   11/29/2016 Rodents; insects; birds or animals Hot and cold holding temperatures Hands clean and properly washed; proper glove use Food contact surfaces: clean and sanitized  02/10/2015  Hot and cold holding temperatures Food contact surfaces: clean and sanitized  03/05/2014  Adequate handwashing facilities available and accessible Food contact surfaces: clean and sanitized Hot and cold holding temperatures   I urge anyone to reconsider if they decide to eat at this restaurant. [REVIEW_2] Really attentive staff....finally people who care about getting you into the restaurant and getting you to come back.  The bartender was fantastic and the waiters were very friendly.  Sitting outside is really nice.  They could us a few citronella candles to keep the bugs away a bit but really not bad.  Also the couches outside were a nice touch and I'd like to see some table in between so we can pop in and just hang with friends.  Great switch in ownership and definitely give it a try...the margaritas are amazing as is the homemade salsa! [REVIEW_3] By far the worst hotel experience of my life.  The reservations staff makes promises that the front desk are not able/willing to keep; and you are left without the room you expected.  This morning the fire alarm went off in the hallway - the cleaning staff out in the hall had no idea what was going on; but said that if it was a drill; an announcement would have come over the loudspeaker.  I'm on the 15th floor; elevators disabled.  Called down to the front desk; only to be put on hold.  Several other hotel guests were in the hall trying to figure out what to do.  Once the alarm was off and the elevator was working I went down to the front desk and was told that ""they"" were checking and working on the elevators and alarms; and that this would be happening all day.  There WAS a sign on the 1st floor about this; but absolutely NO NOTIFICATION to any of the guests on the upper floors.  At least not to the half dozen or so people I spoke to.  I told the manager that she had many terrified people up there; and that the hotel should have made an effort to notify their guests - push a note under the room door; leave a phone message; or at least inform the cleaning staff so they could pass the word along.  I told her that I would leave the hotel if I could; but that I had one more day there.  She offered to cancel my stay so I could leave early.  WOW....what a way to handle a disgruntled guest who has a bill of over $2000 at your hotel.  To not keep reservation promises and not care about how it inconveniences your guests is one thing; but to not care about their safety; and leave them terrified...that's a totally different thing.  I will never stay at this hotel or any of the other hotels/resorts run by the Summit Group. [REVIEW_4] Needed a last minute dinner choice last night. Great choice of craft beers. Fast and friendly service. Loved the burger! This is a top-notch venue! [REVIEW_5] The food was tasty service not so good two of us got our plates then the third person then finally the fourth person and then after we asked we got our appetizers felt kind of rushed out of there a lot of money not a nice atmosphere",2
4,"[REVIEW_1] It was a beautiful day and neither my lovely wife nor I had a particular craving; so we popped into this often passed/never visited chainlet. I had eaten a perfectly acceptible brunch at the original location in Baton Rouge and still had very low expectations...they were not met.      The good first: the service was friendfly and efficient.      The bad: poor quality chips; including some tasting of rancid oil; were accompanied with pretty good salsa and truly tasteless queso. Seriously; the jar of queso in the grocey is eons better.      My lenten crawfish quesedillas were okay; but nothing to write home about and they were probably the tastiest thing to hit our table.      My lovely wife had the not at all lovely (to look at...an amalgam of beiges & light browns in amoebic puddles) Rio Grande plate. Bear in mind; Paige is pretty down with standard American-style mexican if it is fresh; but she was pretty underwhelmed.      The crowd was mostly tourists (from out of town or Metairie/Slidell; etc from the looks of it) so perhaps the lovely setting helped them ignore the pallid dreck proffered here; but its walking distance location will in no way seduce into another visit. [REVIEW_2] Extremely rude staff (including management). I had ordered carry out only to return home with the wrong order. My family has dietary restrictions so we could not eat what we had brought home. So I went back to pick up the correct order. When I got there; I told the manager at the front that we had the wrong order. They said they had my order and knew it was wrong. So I asked why they didn't feel the need to notify my or anything that we had the wrong order. The manager began to blame the employees. No apology; nothing. Don't let the renovations fool you. There was no sense of professionalism or quality customer service. I will not be returning to this location. [REVIEW_3] This store was such a huge disappointment. We are new to Arizona; and I was excited to visit due to the great reviews. I went in search of kitschy SW décor; and I couldn't stay long. The entire store reeked of urine. It was more than my poor nose could handle. [REVIEW_4] Tried the revamped menu. The duck is very good. Pub and Kitchen is always a solid choice. [REVIEW_5] This is another one of those anytime coffee shops. You can come get some work done; people watch; or just grab a drink to go. Either way; its open early and late.  For the quarter; its ""off the beaten path"" but in the busy area the locals hang out; and on the way to Fenchmen where everyone goes for good local music; Jazz; et al.   They have food; not the cheapest; or local; but its better for you than the greasy; salty; fatty foods. Just make sure your service number is visible I got distracted hid my number; and had to stop the guy looking.    Service varies. Since its a busy sidewalk; people stop in for that pick me up before work or party. One minute there is a like 12 long; and the barista is running ragged; the next its dead.   Sometimes I'll sit for over an hour working or catching up on email. I'll order something every so often; and its no big deal for me to queue myself if they get busy. After all it helps those stopping in for a quick drink.  p.s. I love there tall cookies  oh and how many coffee shops can you get a shot in your coffee! That's right; its not a bar; but its New Orleans.",2
5,[REVIEW_1] I moved to STL from Nashville; TN; where I had one hell of a hairdresser. It took me a while to find a hairdresser as well as the one I had in TN; but I found it at V Vegaz. I go to Jason. I have curly hair; but often wear it straight. If you have curly hair; and you are serious about a good cut; then you know how hard it is to find a hairdresser that knows curly hair. If so; Jason is your man. Great salon!! And if you work on The Loop; you get a 15% discount. Can't beat that! [REVIEW_2] Rude and impatient while going through the drive thru. It was an inconvenience to ask Monica any kind of question. Won't be back. If you don't like your job work somewhere else. [REVIEW_3] Food was delish and tasty; but more importantly - service was superb! We asked if the restaurant served wine; and they told us it was BYOB. So a few minutes after sitting down; hubby and I got dressed to go out and get smthg in nearby bar - that's when owner told us he found a bottle of wine and gave it to us on the house! That was so nice; genuine and thoughtful! Excellent; cozy; yummy place for lunch; with warm hospitality -highly recommend! [REVIEW_4] I think I am giving it five stars because this place was a real surprise. I have never been to a place like this- just altogether special in decor; service; food and drink... You will not regret swinging by here.  One; the place is adorable. Upon first glance; one might note that it is reminiscent of an old industrial factory; but more like a factory that a group of rag-tag children made into a playhouse. Vibrant color; flowers; natural lights fun stair cases; decorative window panes... Really fun environment.   Service was a little slow; but considering they were packed to the brim because of our conference I let it slide. Waitress and hostess were really friendly.   This place has delicious and fresh burgers that come in such unique flavor combinations. I came back a second time just to try another one. First one I had was the Hog-Thai'ed which was a peanut glazed burger served with Thai rice noodles. SOOOOOO GOOOD. The one I had the next day was the American. (If you're worried about your cardiovascular health; please don't eat this one.) it is your classic bacon burger topped with melted cheese and fried Mac-n-cheese. Let's just say it changed me. Fries are amazing and paired perfectly with their unique sauces. Loved the sriracha mayo. A must try.   They also serve a million types of sodas including draft sodas; shakes (loved the cinnamon shake) as well as boozy shakes which are as wonderful wd they sound.   If you're looking for THE place in downtown St. Louis; please stop here. [REVIEW_5] I reserved a full sized car. When I arrived at my scheduled time; they had none. The salesman sold me on accepting a Kia Soul; he told me it was the equivalent of full sized vehicle. When I got home; knowing nothing about this vehicle; I did some research. It is classified as a sub compact. So Enterprise took my full payment for a full sized vehicle and completely screwed me. I don't have time to go back to the rental office; so I am stuck paying full price for a sub compact; and I have to use this vehicle for a 1400 mile trip. Never again will I use this rental agency. Don't be like me; do better research and be prepared when they try to screw you over!,3
6,[REVIEW_1] FINALLY!! st. louis has a place at which i look forward to eating when i am visiting!!  i have been here twice and there is just no competition. the food is delicious; fresh; (dare i say?) even a little challenging! which we love. people reviewing here who didn't love the food are not adventurous. so; if you're not that type; try some place on the hill where you can drown your blown-out tastebuds in marinara or a nice mediocre alfredo sauce. the cocktails are perfect. everything we ate was perfect. and we left feeling sated but not overfed; as is often the case at places in the midwest. the last time we ate at here was the day after xmas; and we're STILL reminiscing. :) i love that they only accommodate groups of four or less. this really adds to the general charm of the place and speaks to the quality of the food. clearly; they're taking their time and making every dish perfect back in the kitchen; which you just cannot do when a table of eight tromps through. the dishes on the menu are made for sharing; and are the perfect size for 3 or 4 people; so it makes sense in this way too. it also means that the noise level is low.  it's such a refreshing break from all the other utterly characterless food in st. louis. [REVIEW_2] The burgers were good.  I loved the quiet atmosphere; we went on a Monday at 5.  My boyfriend had a shot of whiskey that he enjoyed.  Overall it was great. [REVIEW_3] Never mind the fact that I was the only female in the joint all night long; this is a fine establishment that makes me ooze with positive verbiage. Excellent food; service; and even better prices. Best on 2nd Street by a long shot. [REVIEW_4] Great place!!! Always surprise me whenever I visit. I little bit pricey but definitely worth occasionally visiting. Best house made pastry series I ever had in Indy. I feel Coffee actually became second priority here compared to the food. Warning! It can be Qqqquite busy sometimes. [REVIEW_5] What's not to love? this place is actually Laotion; or food from Laos. which is why you may find dishes slightly different then Vietnamese. So first off the food is amazing and they are open late everyday! until midnight on weekends and 10pm week days. There is a Shaved Milk Ice bar which is very good treat while you wait for food or after you eat!; it's condensed milk on shaved ice with choice of many toppings from fresh fruits to weird jelly cubes. There is also and fresh Ban Mi bar; which is a pork sandwich with arrangement of toppings. the staff is nice and decor is cool.,5
7,[REVIEW_1] I would rarely just drop by a restaurant that I see on an Interstate billboard.  Can't believe I have never been to this BBQ joint. Great atmosphere; enjoyed the Turnover and Corn Casserole.  If the whole wait staff work like Tyler; this place will become my favorite.  The STL sauce is much more like a Memphis vinegar based sauce and reminds me of Corky's.  I'll be back and bring the family! [REVIEW_2] What a great experience! The courses are delicious and it's hard to make a wrong choice here. Also; a surprisingly great cocktail menu (in the top three restaurant menus I've had) and attentive staff. Every minute and every plate was amazing. [REVIEW_3] Food was great. But very disappointed with the hospitality. We  entered the restaurant at 9:15 pm but was denied dine in and was told that though the  restaurant closes at 10 pm they won't let us dine in and can give only to go. They saw that there were two pregnant women and a kid with us and I explained that our home is a hour drive from there and yet they denied for no reason. I had to drive back to home and make everyone eat. Very disappointed with such attitude towards customers. Never going back here. Let them try to forgive them self for denying dining for pregnant women. [REVIEW_4] My family has come here for years! Food is always the same and taste amazing! Super friendly and welcoming! [REVIEW_5] Best Indian restaurant in the area by far. I can't comment on the ambiance because I always just get take out - I highly recommend the food!,4
8,[REVIEW_1] Was our first visit and certainly not our last. We had a party of 14 to celebrate a birthday and the service was excellent; the food was amazing! There was so much that we are going to enjoy it again at home. There were so many choices so I can't wait to return to try other things on the huge menu! It is certainly a busy BYOB; and the parking can get a bit tight. The only critique I have is the parking which was not well lit and I did not see a handicap spot unless it was occupied. Bruno's will certainly be my first choice for excellent Italian food! [REVIEW_2] Wow!!! This place is awesome!!! We ordered a bunch of breakfast stuff and it was all perfect! I would suggest the corned beef hash and ham. I would also suggest asking for Pam because she was super friendly and welcoming!  This place is exactly what I actually want when I go to Perkins or IHOP or Denny's; but can never get at those places.   Highly recommended!!!! [REVIEW_3] I had an awful experience at the KOP Makeup Forever Boutique last Friday night. I went there because my esthetician friend told me that it would be the best makeup for my very sensitive; reactive skin. I have a chronic illness and have to take medicine that causes this. She told me that the boutique in King of Prussia was the best place to go for the most knowledgable help. At first; I had a great experience with a nice guy named Christian; who helped me out as I explained my issues and tried two products on me that I ended up purchasing. Low and behold; I broke out terribly after trying to use them for over a week. I packed both products neatly and nicely in the boxes and bag they came in with the receipt and went back to the  King Of Prussia boutique to return them since I could not use them. I was promptly approached by a gal who without really talking or listening to me just grabbed my bag and rudely pulled my receipt out of my bag and smirked while pointing to the return policy at the bottom of the receipt which stated you cannot return any used product. No exchanges or credits either she smugly told me. I had no idea! Was not informed of this policy at all! Would never have purchased skin products with my sensitivities and reactions knowing that I couldn't return something if it didn't work for me and/or might make things worse. I was shocked and felt like I should have been informed of this policy clearly by Christian. I also could not believe how rude and mean the woman was whom I had to deal with my second time in- it was like she seemed to enjoy telling me that I was screwed and enjoyed the look of disappointment on my face. Now I have $80+ worth of product that I will never use/cannot use and a very bad taste in my mouth about Make Up Forever. I am very disappointed with the company and very shocked that this woman that I had to deal with at KOP is able to keep her job. I am going to keep trying to make contact with somebody at Makeup Forever at a higher level and hope for the best. Until then; I would just warn people to stay away from there all together unless you are sure that you know you love what you are purchasing and hopefully you won't have to deal with the mean lady:(. [REVIEW_4] They call a chicken salad sandwich two cubes of chicken with mayo in it and a salad with a salad that is a bowl Of lettuce a salad? Hmm left here hungry.... [REVIEW_5] This is my first review and I really felt it was needed.  I love to cook but also love eating out . It's very exciting to see all the new restaurants opening up around town and I really want them all to succeed. I've been to Nox  many times now. I have to say it's been so inconsistent last night being the Worst!!!  Waitstaff were inexperienced; appetizers came out with the dinners and only one was hot.  Had to send two out of the three dinners back for various reasons.  As you know Restaurants seem to come and go around here so please guys pay attention and remember you're only as good as your staff.  Sincerely,2
9,[REVIEW_1] I compare this hotel to a pig wearing lipstick.  It is still a pig.  Nice beds; yup; updated bathrooms; yes; new carpet in room; yes. Nice staff; yes. So why 1 star?  It is a dump and whoever decided to put all this new stuff into rooms that smell like mold and mildew should be fired. I am staying here for a convention so someone else booked the rooms as I usually look at reviews before making a reservation. Heading that it was a Marriott and that is was an Opryland hotel; I thought; oh it will be nice. After walking into the room and getting the nasty smell hit me; I turned to the Marriott app to look st the reviews as well as on yelp.  Many other complaints posted. I asked my co-workers and 3 of the 4 people that I am traveling with also have the same smell.   Note to the management team: shame on you for booking these rooms without fixing the problem. [REVIEW_2] I can't say enough about this wonderful store. The staff knows you before you even walk in the door. I walked in and bought a $50 bracelet for my mother. They treated me like I was buying the Crown Jewels. The put it in a box with gold leaf that with ribbon. It's then placed in a bag with gold leaf. You feel appreciated and valued.   I stood next to a woman buying a string of pearls worth more than an average new car. Everyone is treated exactly the same.   I've come back time and time again. I've bought watches there. I've bought their ceramic money jars. Every time has been a great experience.   They have a complimentary cookie and beverage bar for customers. They are always their for a quick repair or battery replacement.   This business is one of a kind. [REVIEW_3] The crappy Indiana roads blew one of my tires on my CTS on I465N. I was able to drive to them and they changd my tire at 11 pm at night in no time!! Thanks Guys!! [REVIEW_4] ONE OF THE BEST AND FRIENDLIEST INDIAN RESTAURANTS IN THIS AREA AND TAMPA. I live nearby and eat a lot of Indian food between California and Florida in my life. Gateway is one of the top 3 indian restaurant I have eaten at. The service is always so friendly and the staff takes time to make small talk with you; which is unusual. I order out or eat in almost every week. [REVIEW_5] Nothing more to say than this is the BEST donut place ever. I literally wished they shipped their products. When I moved to Florida; I missed it so much. It's only in New Orleans... sad face!,4
