0,49+28+48+37*8,121
1,8+19*15-65+95,194
2,19*28+86*77+23,214
3,50*90*30-85+60,265
4,5-22-59+86+37,204
5,72-1*12-81+73,167
6,94-2-15+24-6,47
7,89+29*87*64*56,236
8,61*82+11*77+58,228
9,3+40-37-40*46,163
10,56*42*68-13+46,169
11,65-78+4*73+40,195
12,58*10-49*29*64,152
13,63+1*7+45*18,71
14,6-63-28*7-97,195
15,94-76-33-0+43,152
16,61-47+46*84*68,245
17,1-56-80-49+3,188
18,1+22-20+98-30,170
19,79*45*76-37*12,170
20,83+3*96-99*97,295
21,13*81+90+32+26,229
22,77+10+99*73+69,251
23,30+23+9-27*13,72
24,72+63-88-24-63,238
25,89-94*61*20*81,256
26,68+49+83-60*3,195
27,29-88-57+2+60,207
28,11+63-64-19+44,190
29,3-70*27+87*22,206
30,25-76-65+11+11,163
31,66+45+64-0-4,113
32,70-48+56+35*86,225
33,56*17+9+22+5,53
34,8-73-23-85*80,261
35,66-25*22*23*30,100
36,17*76*42-85-43,246
37,73+77-68*44*19,208
38,25-73-58-77+69,277
39,19-85-12*92+21,210
40,14*77-47*85+98,307
41,58+98+59+75-58,290
42,69*99*51-18-58,226
43,1-82-28-71*85,266
44,91-17*90*21*95,223
45,77+56-54+96*65,271
46,32-14-66*75-59,214
47,10-42-65-93-73,273
48,43*79*47+37*63,226
49,49-48-82*78*27,235
50,46+14*67-62-56,199
51,32+99+2+48+31,180
52,41+58+24-33-95,210
53,25-32*9-5+72,118
54,61*2-85+79-57,223
55,64*3+48+35*50,136
56,8*58-86*76+80,300
57,34*29*77-42*63,211
58,44-8-91+40-97,236
59,61*60+87+23-63,233
60,20-95+51-45*68,259
61,61*7*11-78*74,170
62,75+54-80*70-60,264
63,62*0+14+52-64,130
64,6+84+60-15-9,168
65,32*49+5+89+26,169
66,84+67+64-15-32,178
67,83+24-95+6+28,153
68,33+31-35*81+94,241
69,21-98-23*77*60,258
70,79+44*65*90+52,251
71,79*82-94-67*40,283
72,75-25+92*24-85,226
73,76-1-11-25*95,132
74,14*98+94*21-78,291
75,21+36*13*10+12,71
76,17*82+4+11+22,119
77,59+60-26+64*83,233
78,16*87+8-14-24,133
79,60+74-57*90+33,254
80,32*19-9*92*16,136
81,89+94+6-85*70,255
82,57+34+48+1-8,91
83,64-55-93-67-12,227
84,83*15+6*17+91,129
85,13*49*40-65-14,168
86,66-48+3*55+8,114
87,79*83+0-0+39,122
88,80-53*82+82*69,286
89,9+0+4*85+88,177
90,19-84*42+38-13,177
91,76*24+95+93-7,219
92,28*72*19+24+80,195
93,67-90*98*32*51,271
94,73-71+42-67+18,198
95,99-60+90-30*81,261
96,86+33-48+30*10,121
97,50*49+13+54+39,155
98,64*46*96*77-39,258
99,92*63*30*81+47,221
