0,25-85+69+89*96+55-14*38*64-80+79-13+53+60+86*73+71*61*31*1*54+98+82-28-94,1474
1,13+72*91+21*98+26*13*82*83+50-52+98*93+91+91*7*64+85+80-54+72-62*95-12*13,1505
2,66-42-12*28-22-33+74*17-85+58*59+25*68+34*59+27+52-94-13-91-10-39+39+19-84,1084
3,37+73+8*57-51*41-24+18+64*48+43*63*39-45*80*15+21*99*15+76*42-18+68+71*62,1141
4,24*33*0*10-28*11*81*60-98+19-94-67+79-16-40+5*10+95+25-63-77+77-92-46*95,1221
5,11+16-36*27-76+31-16*72-31+72*10+81*71+0+83-34+25*80*75*52-90-36*5+59+14,1092
6,11+31*61-15-46+17*54*46*81-0*85+50-2*80*43*48+81+2+91+68+45+19*50+80*66,1161
7,56-79*7-45+40+19*78+10*20*3+36-12+12-25*55-25*9+43*60-2+8*44*95+11*16,754
8,80+56-56*89*43*95+25-95+73-3*27-43+38-2-37-38+91*60+24*47*53*93-96*45-90,1319
9,68*73+61*54*74-67*20*59*19*17-11+23-61+96-85*45-12*7*56-4-53*94-3*24-3,1021
10,78*13*58-87*28-20+64-87*98+52-75-51+16*12-56*19+92*96*45-71*37+37-89*37-17,1257
11,3*21*13+7*87-73+17-48-62*64*4-25+23*78*65*59-35-13-70*98*35-6*95+69-65,1132
12,8+7-70*9+5*77*25+41-17+7-35-44+93-81+25+86+90-50-88-92+63*26-23+74*7,1135
13,90+43+42*89*30+3+9*54+0*54*67+65-33-47+43*38*18-89-91+45-12-71*7*52-75,1077
14,90+14-85-98*8+90-90*21-5*21+88-30+87*52*53-20*0+7-47+54-61*39*41-80*73,1164
15,88-42*42*91+89-29-49+2*57*69+68-4-38+48-85-95-97*47-10*99*3+36-26*26+21,1173
16,32-40-11+77+81-48*61*52-54*39+24-72*43-10+54+47*38-13*37+16+90*88+74*64+74,1207
17,0*65+51*5-25*1-26-94-10*30+44*9*73-13*63-16+97-70-67*90+15+72-80*43+67,1126
18,63*13+13*67+62-43*69*30-66+27*39*34*62+9*77+18*77-12-64-88+11+50-85*23-68,1107
19,84-80-21*38+72*31*89+23+99*71-35-17*90+49*14+94+20+28*72+33+45+85+21-19*2,1148
20,67*83*71*5+50-56+21+94+48*97-42*29+88-33+84+35-91*37+57-13-4-49*44-79*65,1275
21,2*81+45*21-70-15-71*1-52+41-75*42+18*42*26*60+47+29*50-4*19+29-6+49+29,922
22,49+22*62-15-28-6-86+31+6+82+73*92+59*99-31+65+19+69-88-47-52-95+20-81*28,1256
23,0-42-54*99-15+99-39-30+26-8+20+61*86-20*92-67*0-85-89-39+49+19-17-19-99,1174
24,66-66*80-20*56-26+25-31-50+6-63+35*20*25*34+9-21+3-83-20*33-34*83+68*53,944
